degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential, coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random, Target
7.0,0.10294117647058823,13.0,5.0,8.714285714285714,2.710523708715754,0.15074963285597945,0.2869198312236287,26.07619047619047,0.01702581383738746,2.0,0.0,1.0,4.0,0.0,2.0,12.0,3.0,7.0,0.23809523809523808,0.22178988326848248,0.014535635369900119,0.031707245507272684,5.0,5.0,-1.8669228856726838,0.0
11.0,0.16176470588235295,16.0,3.0,8.636363636363637,3.796475094149291,0.24224732259603954,0.29955947136563876,28.54285714285713,0.06809764945126204,3.0,2.0,5.0,1.0,4.0,4.0,28.0,5.0,8.0,0.3090909090909091,0.19584569732937684,0.021861374466394037,0.05096502352142429,17.0,5.0,-1.2898693494985185,0.0
7.0,0.10294117647058823,16.0,4.0,10.428571428571429,3.499271061118826,0.17471423520584395,0.3177570093457944,27.83333333333332,0.24828974069535964,5.0,1.0,0.0,3.0,5.0,5.0,18.0,5.0,4.0,0.5238095238095238,0.21035598705501618,0.01600810996290587,0.03669338913955248,11.0,5.0,0.9557860065930637,0.0
8.0,0.11764705882352941,16.0,3.0,8.625,4.328322423295196,0.1618604352915929,0.32075471698113206,28.609523809523797,0.4364372117006008,1.0,2.0,2.0,2.0,1.0,1.0,15.0,4.0,7.0,0.25,0.1601123595505618,0.019593215558646425,0.03395298401370162,7.0,5.0,0.6794058703493251,0.0
9.0,0.1323529411764706,13.0,5.0,8.222222222222221,2.8588178511708016,0.19796717060985977,0.2821576763485477,26.6095238095238,0.018813666856325535,1.0,1.0,4.0,2.0,0.0,5.0,17.0,3.0,8.0,0.2222222222222222,0.2537313432835821,0.01781981195411142,0.041697928188597785,8.0,5.0,-0.5745868384965569,0.0
6.0,0.08823529411764705,16.0,5.0,10.166666666666666,3.4840908267278117,0.15166365565044163,0.26153846153846155,24.09523809523809,0.001689610807516091,2.0,0.0,0.0,0.0,5.0,2.0,12.0,3.0,6.0,0.4,0.2644230769230769,0.012409716138624113,0.03193386423258612,6.0,5.0,0.5945751664891487,0.0
6.0,0.08823529411764705,16.0,7.0,11.5,2.9297326385411577,0.16856906933359975,0.2821576763485477,25.276190476190465,0.00593583204426049,2.0,4.0,0.0,0.0,2.0,2.0,13.0,4.0,4.0,0.4666666666666667,0.3201754385964912,0.012338917120578965,0.035487307351115806,7.0,5.0,1.6392010660221559,0.0
7.0,0.10294117647058823,13.0,4.0,8.285714285714286,3.4522988495984492,0.14449361117101647,0.28936170212765955,26.126190476190466,0.23438074088283248,0.0,1.0,2.0,1.0,1.0,0.0,11.0,3.0,6.0,0.19047619047619047,0.22131147540983606,0.015982134151075144,0.030360359732319285,4.0,5.0,0.010718608405215924,0.0
5.0,0.07352941176470588,16.0,6.0,10.8,3.54400902933387,0.13075511539688492,0.272,24.361904761904757,0.004606867622670961,3.0,4.0,1.0,1.0,2.0,3.0,11.0,3.0,6.0,0.6,0.2348993288590604,0.010940216335667337,0.027506370904695272,6.0,5.0,-1.3779865821025417,0.0
6.0,0.08823529411764705,13.0,4.0,9.166666666666666,2.9674156357941426,0.1312974681737487,0.265625,24.89642857142856,0.1444234475492545,0.0,0.0,0.0,0.0,3.0,0.0,11.0,3.0,6.0,0.3333333333333333,0.1989795918367347,0.013710439996978789,0.027596390328527995,5.0,5.0,0.21808934829029963,0.0
7.0,0.10294117647058823,13.0,3.0,8.142857142857142,3.8332593899996397,0.13759239692525668,0.2857142857142857,26.1595238095238,0.08644156746465274,0.0,4.0,3.0,2.0,2.0,0.0,14.0,4.0,5.0,0.3333333333333333,0.15789473684210525,0.015698977634291286,0.028912806799793134,7.0,5.0,0.9560043430144851,0.0
5.0,0.07352941176470588,16.0,9.0,12.4,2.33238075793812,0.1526705470710792,0.27091633466135456,24.142857142857135,0.0002534595927923408,2.0,4.0,0.0,0.0,2.0,2.0,11.0,4.0,3.0,0.6,0.3584905660377358,0.010398171135908834,0.032159403328976086,6.0,5.0,-0.584008607008096,0.0
5.0,0.07352941176470588,13.0,7.0,10.2,2.7129319932501073,0.122384426215686,0.2833333333333333,24.909523809523797,0.009096673495268758,2.0,3.0,0.0,0.0,0.0,2.0,11.0,4.0,3.0,0.6,0.22857142857142856,0.010975217068798726,0.025730848349233698,6.0,5.0,-0.2007349468782856,0.0
5.0,0.07352941176470588,16.0,9.0,12.8,2.2271057451320084,0.15826260695711303,0.27091633466135456,24.142857142857135,0.00018813495547472718,4.0,2.0,0.0,0.0,3.0,4.0,12.0,5.0,2.0,0.7,0.3619631901840491,0.010377145645973338,0.03333442807824529,7.0,5.0,0.830802117707708,0.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.0025686484435603254,0.2085889570552147,17.363492063492053,0.022534386889083952,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.25,0.00989282461739249,0.0004346622572067938,0.0,2.0,-0.5751064666435691,1.0
4.0,0.058823529411764705,8.0,2.0,4.0,2.449489742783178,0.019203472276978134,0.2585551330798479,22.446428571428573,0.21290605794556627,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,0.058823529411764705,0.016571874429464516,0.0038664656332892482,0.0,2.0,0.2928338540126781,2.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.0025686484435603254,0.2085889570552147,17.363492063492053,0.022534386889083952,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.25,0.00989282461739249,0.0004346622572067938,0.0,2.0,2.020594030536364,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0011275228782168056,0.17754569190600522,15.648015873015861,0.01975417032484639,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.014817057886672546,9.894394675486417e-05,0.0,2.0,-0.8178120094384136,2.0
4.0,0.058823529411764705,4.0,3.0,3.25,0.4330127018922193,0.003100443523974702,0.2125,18.946825396825385,0.09247878255779908,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,0.0,0.17391304347826086,0.018380862008924765,0.00045133119777921853,0.0,2.0,0.10332202147638266,3.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0011275228782168056,0.17754569190600522,15.648015873015861,0.01975417032484639,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.014817057886672546,9.89439467548632e-05,0.0,2.0,-0.8984270490097611,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005319905933115881,0.15246636771300448,13.259956709956699,0.000585308750365818,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010661950435010538,1.6668940572424742e-05,0.0,2.0,1.5608127857200835,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0008972086853020498,0.17754569190600522,15.64801587301586,0.01975417032484639,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.015144026881559854,5.3126253818432905e-05,0.0,2.0,-1.1866647346561714,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005319905933115881,0.15246636771300448,13.259956709956699,0.000585308750365818,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010661950435010538,1.6668940572424742e-05,0.0,2.0,1.002277626659692,1.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.002699446571794597,0.2073170731707317,17.19523809523809,0.02253438688908396,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.25,0.009832771000597245,0.0004697446133609025,0.0,2.0,1.7555935062765866,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.00114159980681601,0.17662337662337663,15.542063492063487,0.019754170324846387,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.014761176373073271,0.00010692988692288226,0.0,2.0,-0.11388713765143173,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005308175159283211,0.15178571428571427,13.18730158730158,0.000585308750365818,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.01063399983907809,1.8014320117525102e-05,0.0,2.0,-0.7663313718383127,1.0
4.0,0.058823529411764705,7.0,2.0,3.75,2.0463381929681126,0.02057988307334475,0.25660377358490566,22.138095238095236,0.21290605794556627,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.06451612903225806,0.016364458123566038,0.004178534882817258,0.0,2.0,-1.4662810751530138,2.0
4.0,0.058823529411764705,4.0,3.0,3.25,0.4330127018922193,0.0032300685748257066,0.2111801242236025,18.778571428571425,0.09247878255779912,1.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.17391304347826086,0.018292857796197073,0.00048775893347842805,0.0,2.0,0.11128112242707178,3.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.000903074072218385,0.17662337662337663,15.542063492063487,0.019754170324846384,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.015101793024089302,5.741416731147514e-05,0.0,2.0,0.4966592902360471,2.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.002699446571794597,0.2073170731707317,17.19523809523809,0.022534386889083963,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.25,0.009832771000597245,0.00046974461336090294,0.0,2.0,-0.5706982955611214,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.00114159980681601,0.17662337662337663,15.542063492063486,0.019754170324846384,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.25,0.014761176373073271,0.00010692988692288354,0.0,2.0,-0.1435441541987646,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.000530817515928321,0.15178571428571427,13.18730158730158,0.000585308750365818,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.01063399983907809,1.8014320117525584e-05,0.0,2.0,-0.9571518578164132,1.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.002323279757560309,0.19484240687679083,16.55039682539682,0.02253438688908397,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.25,0.009831415465945886,0.00038866988791131973,0.0,2.0,0.925445492767164,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0010692600348478777,0.16748768472906403,15.08253968253968,0.01975417032484638,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.25,0.01475986670230402,8.847451568913863e-05,0.0,2.0,0.47573643082460076,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005220194355538185,0.14498933901918976,12.84209956709956,0.000585308750365818,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010633383101615351,1.4905170983829407e-05,0.0,2.0,0.5967543832558511,1.0
4.0,0.058823529411764705,7.0,2.0,3.75,2.0463381929681126,0.01717013814598199,0.23776223776223776,21.158333333333324,0.21290605794556627,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.06451612903225806,0.016359685743916205,0.003457348181000536,0.0,2.0,1.0244949579235285,2.0
4.0,0.058823529411764705,4.0,3.0,3.25,0.4330127018922193,0.002845103680216916,0.19825072886297376,18.133730158730156,0.09247878255779916,0.0,1.0,0.0,3.0,1.0,0.0,4.0,2.0,4.0,0.0,0.17391304347826086,0.018290885524082975,0.00040357505889514867,0.0,2.0,1.6971201331935715,3.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0008669041862343189,0.16748768472906403,15.08253968253968,0.019754170324846377,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0,0.25,0.015100793645361963,4.750487251745868e-05,0.0,2.0,-0.08830751076136652,2.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.002323279757560309,0.19484240687679083,16.55039682539682,0.02253438688908397,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.25,0.009831415465945886,0.00038866988791131925,0.0,2.0,1.5115460859130918,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0010692600348478777,0.16748768472906403,15.08253968253968,0.019754170324846377,1.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,0.25,0.01475986670230402,8.84745156891366e-05,0.0,2.0,0.9148606520779933,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005220194355538185,0.14498933901918976,12.84209956709956,0.000585308750365818,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010633383101615351,1.4905170983828928e-05,0.0,2.0,-1.4944854168517547,1.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0006954393753801244,0.17754569190600522,14.973015873015875,0.01375475563359672,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010464062005386524,4.947197337743224e-05,0.0,2.0,0.03726451608962469,1.0
3.0,0.044117647058823525,4.0,2.0,3.0,0.816496580927726,0.0027539946701165123,0.2125,18.220634920634907,0.08121158911325724,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.2,0.014072381539872059,0.0004346622572067922,0.0,2.0,1.7795474732230043,2.0
3.0,0.044117647058823525,8.0,3.0,4.666666666666667,2.357022603955158,0.018771388774141452,0.2585551330798479,21.86309523809523,0.2112964588820603,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.047619047619047616,0.012229458096450544,0.003816993659911818,0.0,2.0,2.707400437195769,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0007173368198677753,0.15454545454545454,14.065512265512266,0.015364354697102721,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.01518924241337452,1.666894057242262e-05,0.0,2.0,-1.0420051897969052,2.0
4.0,0.058823529411764705,3.0,3.0,3.0,0.0,0.0013906832378630378,0.18037135278514588,16.556349206349207,0.057360257535850154,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.2,0.018754210967294786,9.8943946754864e-05,0.0,2.0,0.513501466434865,3.0
3.0,0.044117647058823525,4.0,2.0,3.0,0.816496580927726,0.0027539946701165123,0.2125,18.22063492063491,0.08121158911325724,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.2,0.014072381539872059,0.00043466225720679345,0.0,2.0,-0.6490356735769965,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0004651251824653686,0.13518886679920478,12.123556998556994,0.000585308750365818,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010780451452001776,3.6542804409998657e-06,0.0,2.0,1.24490983529733,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0007173368198677753,0.15454545454545454,14.065512265512266,0.015364354697102721,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.01518924241337452,1.6668940572423902e-05,0.0,2.0,0.7565150808219485,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0006954393753801244,0.17754569190600522,14.973015873015875,0.01375475563359672,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010464062005386524,4.947197337743176e-05,0.0,2.0,0.30393262824561895,1.0
2.0,0.029411764705882353,4.0,3.0,3.5,0.5,0.0023625778498997537,0.1842818428184282,16.165873015873007,0.021748659918106802,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.25,0.009338306714821745,0.00039541393221303485,0.0,2.0,-0.34456372243490874,1.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0011013241499905093,0.1596244131455399,14.786544011544011,0.01933156347115961,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.014157436852026757,9.461441245705978e-05,0.0,2.0,-2.10068382117475,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0005319905933115881,0.1390593047034765,12.607287157287152,0.000585308750365818,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.010275460956196476,1.6660040677260107e-05,0.0,2.0,-0.07300585706947346,1.0
4.0,0.058823529411764705,6.0,2.0,3.75,1.479019945774904,0.017423522860767655,0.2222222222222222,20.63968253968252,0.13238446673477397,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,0.0,0.06451612903225806,0.014839916431689793,0.003512733980192777,0.0,2.0,-0.7367456981614775,2.0
4.0,0.058823529411764705,4.0,3.0,3.25,0.4330127018922193,0.0030894948017308765,0.18732782369146006,17.74920634920634,0.06271940591519172,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,4.0,0.0,0.17391304347826086,0.01716236784726193,0.00045109022263578786,0.0,2.0,0.9094895809739704,3.0
3.0,0.044117647058823525,4.0,2.0,2.6666666666666665,0.9428090415820634,0.0009181285653036449,0.1596244131455399,14.786544011544011,0.011891522778265535,1.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,3.0,0.0,0.25,0.014437830362456692,5.737459466324864e-05,0.0,2.0,0.13068139111069677,2.0
3.0,0.044117647058823525,7.0,3.0,4.666666666666667,1.699673171197595,0.01769176655574138,0.2361111111111111,20.717857142857124,0.065495137970994,2.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,0.047619047619047616,0.010967097933071067,0.003603662921251566,0.0,2.0,1.4621466673745562,1.0
3.0,0.044117647058823525,4.0,2.0,3.0,0.816496580927726,0.0028232062357292655,0.19710144927536233,17.458730158730148,0.03338333292240227,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.0,0.2,0.01317797717526598,0.0004505583849390465,0.0,2.0,-0.37853225921726896,2.0
2.0,0.029411764705882353,3.0,3.0,3.0,0.0,0.0007271124647283338,0.16666666666666666,14.426984126984125,0.0020489290243460574,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.3333333333333333,0.009997974175918446,5.567629042275302e-05,0.0,2.0,0.4672061415061086,1.0


