degree, degree cent., max neighbor degree, min neighbor degree, avg neighbor degree, std neighbor degree, eigenvector cent., closeness cent., harmonic cent., betweenness cent., coloring largest first, coloring smallest last, coloring independent set, coloring random sequential,coloring connected sequential dfs, coloring connected sequential bfs, edges within egonet, node clique number, number of cliques, clustering coef., square clustering coef., page rank, hubs value, triangles, core number, random 
7.0,0.29166666666666663,20.0,5.0,11.0,5.756983337031396,0.1753799839015813,0.5853658536585366,15.5,0.011967802728672296,3.0,0.0,3.0,1.0,2.0,2.0,18.0,4.0,7.0,0.5238095238095238,0.27564102564102566,0.03654676741797498,0.038106896772915594,11.0,5.0,0.7145550676322091,
6.0,0.25,20.0,5.0,12.166666666666666,5.489889697333535,0.1640991655861071,0.5714285714285714,15.0,0.0038043478260869567,4.0,1.0,1.0,0.0,1.0,1.0,16.0,4.0,5.0,0.6666666666666666,0.29098360655737704,0.03195837757974353,0.03563246966746122,10.0,5.0,-1.3408271527286868,
5.0,0.20833333333333331,20.0,5.0,12.6,5.953150426454887,0.14011041698792656,0.5581395348837209,14.5,0.00420382757339279,3.0,0.0,1.0,0.0,2.0,2.0,12.0,5.0,2.0,0.7,0.32926829268292684,0.027773777309810982,0.030450414113052424,7.0,4.0,-0.6097352314083652,
5.0,0.20833333333333331,20.0,6.0,13.6,5.238320341483518,0.14953377848788543,0.5581395348837209,14.5,0.0010869565217391307,3.0,0.0,0.0,4.0,2.0,2.0,13.0,4.0,4.0,0.8,0.3485714285714286,0.027383330649144912,0.03248801743482629,8.0,5.0,-1.6477140272025925,
5.0,0.20833333333333331,20.0,11.0,14.6,4.029888335921977,0.16116329519821374,0.5581395348837209,14.5,0.0005175983436853001,4.0,4.0,0.0,0.0,1.0,1.0,14.0,5.0,2.0,0.9,0.3879781420765027,0.027068724174961454,0.03503863858328961,9.0,5.0,0.9086922004750944,
5.0,0.20833333333333331,20.0,8.0,13.4,5.083306010855534,0.15130278497885247,0.5581395348837209,14.5,0.0009057971014492754,5.0,5.0,1.0,0.0,5.0,5.0,14.0,5.0,2.0,0.9,0.3609467455621302,0.02723095069525496,0.03289877307328629,9.0,5.0,-0.6030625385731055,
6.0,0.25,19.0,5.0,10.5,4.4628092796652945,0.14708948778834738,0.5581395348837209,14.833333333333334,0.006038647342995169,4.0,4.0,0.0,4.0,1.0,5.0,15.0,4.0,5.0,0.6,0.2714285714285714,0.03213737370982263,0.03194443192618833,9.0,5.0,0.38692066988393303,
5.0,0.20833333333333331,20.0,6.0,11.0,4.9396356140913875,0.12573043537770048,0.5454545454545454,14.333333333333334,0.003999442586399109,1.0,1.0,2.0,0.0,3.0,1.0,10.0,3.0,5.0,0.5,0.2925170068027211,0.02763242736935864,0.027308218958075205,5.0,5.0,-0.2668508729774922,
1.0,0.041666666666666664,19.0,19.0,19.0,0.0,0.03915287635488331,0.46153846153846156,11.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.010277252241463909,0.008514218460662257,0.0,1.0,-1.0297985711967965,


17.0,0.6296296296296295,19.0,3.0,7.352941176470588,3.8492348585842087,0.3703616643426758,0.5869565217391305,20.866666666666664,0.13898385565052238,1.0,3.0,4.0,3.0,0.0,0.0,60.0,5.0,23.0,0.3161764705882353,0.2383107088989442,0.07898245994503356,0.0843780800586694,43.0,5.0,0.5129745490301529,
8.0,0.2962962962962963,17.0,6.0,10.125,3.179524335494226,0.2169227119053371,0.48214285714285715,16.2,0.019052141274363492,0.0,1.0,0.0,1.0,1.0,1.0,23.0,4.0,8.0,0.5357142857142857,0.3035230352303523,0.03833567482842083,0.04948210278569098,15.0,5.0,-1.7810577365222342,
8.0,0.2962962962962963,19.0,4.0,10.375,5.048205126577168,0.21929398698739683,0.4909090909090909,16.366666666666667,0.01688825577714466,4.0,4.0,1.0,1.0,1.0,1.0,25.0,5.0,6.0,0.6071428571428571,0.29210526315789476,0.03913443096911577,0.05001358796335015,17.0,5.0,-0.9715343480114128,
3.0,0.1111111111111111,19.0,10.0,15.333333333333334,3.858612300930075,0.10865293113883136,0.4090909090909091,13.399999999999999,0.00031655587211142766,2.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,2.0,0.6666666666666666,0.5185185185185185,0.01744972518122429,0.02483380090796128,2.0,3.0,-0.1936438296383019,
3.0,0.1111111111111111,19.0,9.0,15.0,4.320493798938574,0.11040265117245177,0.4090909090909091,13.399999999999999,0.0,2.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,0.4716981132075472,0.017472475305388896,0.025218613611500344,3.0,3.0,-0.4497820556910571,
9.0,0.3333333333333333,19.0,3.0,10.333333333333334,4.898979485566356,0.2469382863506913,0.5,16.866666666666664,0.025007913896802784,3.0,2.0,2.0,0.0,2.0,2.0,30.0,5.0,9.0,0.5833333333333334,0.29098360655737704,0.04333649463405092,0.056347282710886494,21.0,5.0,-0.050035994606542816,
19.0,0.7037037037037037,17.0,1.0,7.0,3.656285143780717,0.3937806665444904,0.6136363636363636,21.866666666666664,0.2413218468774025,0.0,1.0,6.0,4.0,3.0,3.0,69.0,5.0,29.0,0.29239766081871343,0.2086687306501548,0.09105417311473343,0.0897383546578589,50.0,5.0,1.2853193597544275,
12.0,0.4444444444444444,19.0,3.0,8.25,4.763139720814412,0.2745314989976757,0.5869565217391305,18.916666666666668,0.3855447022113689,2.0,0.0,3.0,2.0,4.0,4.0,38.0,5.0,12.0,0.3939393939393939,0.2329700272479564,0.06127970113813527,0.06252547315685893,26.0,5.0,0.3428027385775118,
10.0,0.37037037037037035,19.0,3.0,8.1,4.22965719651132,0.2317080590507474,0.4576271186440678,16.9,0.025973409306742638,1.0,3.0,3.0,2.0,0.0,0.0,27.0,4.0,9.0,0.37777777777777777,0.2630480167014614,0.04788401549092018,0.052830619680272355,17.0,5.0,-1.6994397905910594,
7.0,0.25925925925925924,19.0,5.0,10.285714285714286,5.118992247762548,0.1864111705891391,0.43548387096774194,15.399999999999999,0.009223081445303666,2.0,0.0,0.0,0.0,2.0,2.0,18.0,4.0,7.0,0.5238095238095238,0.27335640138408307,0.03451920877840349,0.04253992787931194,11.0,5.0,-1.1740573560166525,
11.0,0.4074074074074074,19.0,5.0,8.909090909090908,4.660365679264108,0.2714088234632218,0.46551724137931033,17.4,0.027524533080088637,2.0,0.0,5.0,5.0,4.0,4.0,36.0,5.0,14.0,0.45454545454545453,0.26738794435857804,0.05150335335265639,0.061914880916263584,25.0,5.0,0.48215897177436046,
9.0,0.3333333333333333,19.0,5.0,10.0,4.876246279442598,0.23883678458918373,0.5,16.866666666666664,0.032173382173382156,3.0,2.0,1.0,0.0,2.0,2.0,27.0,5.0,8.0,0.5,0.2857142857142857,0.04305450924027813,0.05447864894635961,18.0,5.0,0.6426601620203343,
7.0,0.25925925925925924,19.0,5.0,9.428571428571429,4.435478484645721,0.1776710848737555,0.48214285714285715,15.866666666666667,0.016286799620132946,1.0,3.0,2.0,3.0,0.0,0.0,17.0,4.0,7.0,0.47619047619047616,0.2748091603053435,0.034785254554139194,0.04048109922817594,10.0,5.0,0.681174185856307,
5.0,0.18518518518518517,17.0,7.0,10.8,3.7094473981982814,0.14003720385865992,0.4576271186440678,14.700000000000001,0.008526658526658525,0.0,1.0,1.0,1.0,1.0,1.0,10.0,3.0,5.0,0.5,0.3191489361702128,0.026042109489371777,0.03193468669054083,5.0,5.0,-0.3922695930912197,
6.0,0.2222222222222222,19.0,5.0,11.166666666666666,5.177408189003023,0.17188551425163842,0.42857142857142855,14.899999999999999,0.004063220729887396,3.0,2.0,1.0,0.0,2.0,2.0,15.0,4.0,5.0,0.6,0.3287037037037037,0.030042761218678705,0.03924281607457438,9.0,5.0,1.4336063893584154,
6.0,0.2222222222222222,19.0,5.0,11.166666666666666,5.112620550059323,0.17254751295048995,0.42857142857142855,14.899999999999999,0.0030231085786641344,4.0,4.0,2.0,1.0,4.0,1.0,16.0,4.0,5.0,0.6666666666666666,0.31336405529953915,0.030074743000448566,0.03938046649704173,10.0,5.0,0.528316527237628,
4.0,0.14814814814814814,19.0,8.0,14.0,4.301162633521313,0.1374700963640782,0.4576271186440678,14.366666666666667,0.0,3.0,2.0,0.0,0.0,2.0,2.0,10.0,5.0,1.0,1.0,0.42574257425742573,0.021878321014985547,0.0313674285471705,6.0,4.0,0.006357776605902341,
5.0,0.18518518518518517,19.0,6.0,12.6,4.758150901348128,0.15722788389700337,0.421875,14.399999999999999,0.0008863564419119975,3.0,2.0,0.0,0.0,1.0,2.0,13.0,4.0,4.0,0.8,0.37579617834394907,0.025690012804822335,0.035918097627523626,8.0,5.0,0.5983028546254052,
5.0,0.18518518518518517,19.0,9.0,13.6,3.7735924528226414,0.17014218005755682,0.46551724137931033,14.866666666666667,0.0028490028490028487,4.0,4.0,0.0,1.0,1.0,1.0,14.0,5.0,2.0,0.9,0.40963855421686746,0.025792931071179692,0.03883556486994196,9.0,5.0,-1.839665504293814,
5.0,0.18518518518518517,19.0,8.0,13.0,4.33589667773576,0.16364352402027815,0.46551724137931033,14.866666666666667,0.0007122507122507123,5.0,5.0,0.0,5.0,5.0,5.0,14.0,5.0,2.0,0.9,0.37888198757763975,0.0259445260464487,0.03732878338944635,9.0,5.0,0.1095149676730743,
5.0,0.18518518518518517,19.0,6.0,11.0,4.33589667773576,0.14295766114105307,0.421875,14.399999999999999,0.0017568850902184238,4.0,4.0,0.0,1.0,1.0,1.0,12.0,4.0,3.0,0.7,0.3191489361702128,0.025802617818026615,0.03263127416698801,7.0,5.0,-0.06997816046383379,
2.0,0.07407407407407407,2.0,2.0,2.0,0.0,0.0008876316958877181,0.25471698113207547,8.416666666666666,0.03703703703703704,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.030373448137279307,8.708834463965445e-05,0.0,2.0,0.6619366449891317,
2.0,0.07407407407407407,2.0,2.0,2.0,0.0,0.0005896258507455585,0.2109375,7.450000000000001,0.005698005698005698,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.03117385456426932,1.905937592301806e-05,0.0,2.0,-0.7360016623341211,
2.0,0.07407407407407407,2.0,2.0,2.0,0.0,0.0008876316958877181,0.25471698113207547,8.416666666666666,0.03703703703703704,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.030373448137279307,8.70883446396542e-05,0.0,2.0,-0.4190464302597413,
2.0,0.07407407407407407,3.0,2.0,2.5,0.5,0.003935805769056092,0.32142857142857145,9.999999999999998,0.09971509971509972,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.027680120546213303,0.0007768092614037674,0.0,2.0,-0.6452574334540467,
3.0,0.1111111111111111,12.0,2.0,5.333333333333333,4.714045207910317,0.03132892877715931,0.43548387096774194,13.166666666666666,0.3190883190883191,0.0,1.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.033228942914345895,0.007011888342703552,0.0,2.0,-0.5902541773447196,
2.0,0.07407407407407407,3.0,2.0,2.5,0.5,0.003935805769056092,0.32142857142857145,9.999999999999998,0.09971509971509972,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.027680120546213303,0.0007768092614037666,0.0,2.0,0.8712531252481384,
1.0,0.037037037037037035,19.0,19.0,19.0,0.0,0.04298521454857693,0.38571428571428573,12.066666666666665,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.009430566157937225,0.009819666702899073,0.0,1.0,1.1650609395495595,


19.0,0.6551724137931034,19.0,3.0,7.315789473684211,3.742397649396037,0.3772117438490061,0.6041666666666666,22.866666666666664,0.15634529673938538,0.0,2.0,3.0,3.0,0.0,0.0,67.0,5.0,28.0,0.2807017543859649,0.20843091334894615,0.08117184285955414,0.08251609390150437,48.0,5.0,-0.16841353256392907,
8.0,0.27586206896551724,19.0,7.0,10.875,3.4437443284889775,0.21013202409668724,0.48333333333333334,17.2,0.012512706231918053,1.0,3.0,0.0,2.0,1.0,1.0,23.0,4.0,8.0,0.5357142857142857,0.29455445544554454,0.03535989349601977,0.04602824696986152,15.0,5.0,0.6951611702120649,
9.0,0.3103448275862069,19.0,3.0,10.0,5.557777333511022,0.21336646737691034,0.5471698113207547,18.416666666666668,0.17246852764094142,4.0,4.0,1.0,0.0,1.0,1.0,26.0,5.0,7.0,0.4722222222222222,0.23046092184368738,0.04351596755251867,0.0466787409510731,17.0,5.0,0.17028189203209437,
4.0,0.13793103448275862,19.0,4.0,13.25,6.2599920127744575,0.11657027701146502,0.4393939393939394,15.066666666666666,0.0022988505747126436,2.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,3.0,0.5,0.34285714285714286,0.020494770131817316,0.025558944419051124,3.0,4.0,0.48524953661812614,
3.0,0.10344827586206896,19.0,10.0,16.0,4.242640687119285,0.10698459619889565,0.43283582089552236,14.566666666666666,0.0,2.0,0.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0,1.0,0.4482758620689655,0.016135829128267973,0.023466676725877753,3.0,3.0,0.6396971915798577,
10.0,0.3448275862068966,19.0,3.0,10.2,5.2115256883181535,0.24974173688034818,0.5087719298245614,18.366666666666664,0.027486511846117754,3.0,1.0,4.0,4.0,2.0,2.0,33.0,5.0,11.0,0.5111111111111111,0.26129032258064516,0.044043751165374664,0.05471909392834469,23.0,5.0,0.8324498600604506,
19.0,0.6551724137931034,19.0,1.0,7.526315789473684,3.965222779334182,0.3796660835736744,0.6444444444444445,23.166666666666664,0.22880991477050586,1.0,3.0,5.0,2.0,3.0,3.0,69.0,5.0,29.0,0.29239766081871343,0.19842608206857784,0.08406761348966474,0.08306176293282844,50.0,5.0,2.078897933905523,
11.0,0.3793103448275862,19.0,4.0,9.181818181818182,5.005781781067711,0.25709027617397207,0.5471698113207547,19.166666666666664,0.03962389553522558,2.0,0.0,6.0,1.0,4.0,4.0,37.0,5.0,11.0,0.4727272727272727,0.25443786982248523,0.04844846609853477,0.05626475848082531,26.0,5.0,-0.49487705233180784,
11.0,0.3793103448275862,19.0,4.0,8.363636363636363,4.0737011822560145,0.23790443466845174,0.5178571428571429,18.866666666666664,0.04573070607553366,0.0,2.0,3.0,3.0,0.0,0.0,30.0,4.0,11.0,0.34545454545454546,0.2391653290529695,0.048301346211518464,0.052044064581290475,19.0,5.0,-0.15792702814277268,
8.0,0.27586206896551724,19.0,4.0,10.125,5.532573994082682,0.18987648142798177,0.5178571428571429,17.666666666666668,0.03547775432011885,2.0,0.0,0.0,1.0,2.0,2.0,20.0,4.0,8.0,0.42857142857142855,0.2297979797979798,0.03685625093201557,0.04154373889830945,12.0,5.0,-0.9136816336453895,
12.0,0.41379310344827586,19.0,4.0,9.0,4.932882862316247,0.2733964314686166,0.5,19.066666666666663,0.035919540229885055,2.0,0.0,2.0,5.0,4.0,4.0,38.0,5.0,15.0,0.3939393939393939,0.2456575682382134,0.051728837779320844,0.05988077716327098,26.0,5.0,0.6093047155383035,
9.0,0.3103448275862069,19.0,5.0,10.444444444444445,5.057691856329352,0.2279712367267257,0.5,17.866666666666664,0.022282821174446788,3.0,1.0,1.0,0.0,2.0,2.0,27.0,5.0,8.0,0.5,0.2727272727272727,0.039729479168596954,0.049932799950313966,18.0,5.0,-0.3952122029216609,
4.0,0.13793103448275862,19.0,4.0,10.75,5.539629951540085,0.10193654790088658,0.43283582089552236,14.9,0.0017241379310344827,1.0,1.0,1.0,2.0,3.0,3.0,7.0,3.0,3.0,0.5,0.26136363636363635,0.020566367226681023,0.022316506424082273,3.0,4.0,-0.8551672086092359,
8.0,0.27586206896551724,19.0,3.0,8.75,4.493050188902857,0.170904218158089,0.5370370370370371,17.916666666666664,0.16800766283524904,0.0,2.0,2.0,3.0,0.0,0.0,18.0,4.0,8.0,0.35714285714285715,0.21052631578947367,0.03955568442518663,0.037328243771036135,10.0,5.0,-0.6344004293382409,
5.0,0.1724137931034483,19.0,8.0,11.6,4.029888335921977,0.13506289424371984,0.4603174603174603,15.700000000000001,0.004548831026663539,1.0,1.0,1.0,0.0,1.0,1.0,10.0,3.0,5.0,0.5,0.3116883116883117,0.024157799188984,0.02956369362292894,5.0,5.0,-0.40114763568532447,
7.0,0.24137931034482757,19.0,5.0,11.0,5.451081150953975,0.1798980338600636,0.48333333333333334,16.866666666666667,0.02016576745640785,3.0,1.0,1.0,4.0,2.0,2.0,18.0,4.0,7.0,0.5238095238095238,0.27564102564102566,0.03203477620492666,0.03941124676842351,11.0,5.0,-1.8310565981585156,
6.0,0.20689655172413793,19.0,5.0,11.833333333333334,5.367080729368206,0.16661636358010998,0.453125,16.066666666666666,0.002586206896551724,4.0,4.0,2.0,4.0,1.0,1.0,16.0,4.0,5.0,0.6666666666666666,0.2978723404255319,0.027826717352256853,0.03648897958963155,10.0,5.0,0.7002313124970115,
4.0,0.13793103448275862,19.0,9.0,14.5,4.55521678957215,0.13055965144506562,0.4603174603174603,15.366666666666667,0.0,3.0,1.0,0.0,4.0,2.0,2.0,10.0,5.0,1.0,1.0,0.40186915887850466,0.020245712147872,0.028603681710883934,6.0,4.0,1.4648948735687235,
5.0,0.1724137931034483,19.0,6.0,13.4,5.0039984012787215,0.15255096977450638,0.4461538461538462,15.566666666666666,0.0007389162561576356,3.0,1.0,0.0,0.0,2.0,2.0,13.0,4.0,4.0,0.8,0.3567251461988304,0.023730596303319827,0.03344731364046177,8.0,5.0,-0.07074158209596577,
5.0,0.1724137931034483,19.0,10.0,14.2,3.9698866482558417,0.16341269004569758,0.4461538461538462,15.566666666666666,0.0003518648838845883,4.0,4.0,0.0,0.0,1.0,1.0,14.0,5.0,2.0,0.9,0.3977272727272727,0.023543584530808844,0.03583883952104105,9.0,5.0,0.6935031912470063,
5.0,0.1724137931034483,19.0,9.0,13.4,4.6303347611160905,0.15485870071031185,0.46774193548387094,15.866666666666667,0.002011494252873563,5.0,5.0,0.0,4.0,5.0,5.0,14.0,5.0,2.0,0.9,0.3609467455621302,0.02399788415553766,0.033922669878424475,9.0,5.0,-0.714619259253383,
6.0,0.20689655172413793,19.0,5.0,10.5,4.4628092796652945,0.1518305957255255,0.453125,16.066666666666666,0.004105090311986864,4.0,4.0,0.0,1.0,1.0,5.0,15.0,4.0,5.0,0.6,0.2714285714285714,0.027869922435307084,0.03326012314323193,9.0,5.0,0.06521059215239447,
5.0,0.1724137931034483,19.0,6.0,10.6,4.586937976471886,0.1273161582396041,0.4393939393939394,15.4,0.0023399014778325124,1.0,0.0,2.0,0.0,3.0,1.0,10.0,3.0,5.0,0.5,0.3,0.023945332015695944,0.027903747877171987,5.0,5.0,0.45536142186487333,
1.0,0.034482758620689655,19.0,19.0,19.0,0.0,0.04036266656350025,0.3972602739726027,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.008760860870500336,0.008847982381408477,0.0,1.0,-0.09200022051986845,
2.0,0.06896551724137931,3.0,2.0,2.5,0.5,0.0027620371827758467,0.30526315789473685,10.25,0.06360153256704981,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0238017443433967,0.0004983982984005366,0.0,2.0,-0.5447626740035084,
3.0,0.10344827586206896,8.0,2.0,4.333333333333333,2.6246692913372702,0.021669140990951793,0.4084507042253521,13.333333333333336,0.13564586754241925,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.026925781144353136,0.004618244780964771,0.0,2.0,0.25855651183628436,
3.0,0.10344827586206896,9.0,2.0,4.666666666666667,3.0912061651652345,0.025842966510926307,0.4142857142857143,13.500000000000002,0.1380678708264915,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.02684461650799835,0.005527824138395497,0.0,2.0,0.21556075858903853,
2.0,0.06896551724137931,3.0,2.0,2.5,0.5,0.003180143728792374,0.30851063829787234,10.333333333333332,0.06447728516694033,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.023775414349688564,0.0005962932467436203,0.0,2.0,-1.7232047652588942,
2.0,0.06896551724137931,2.0,2.0,2.0,0.0,0.0007583837349823589,0.2457627118644068,8.716666666666669,0.008524904214559387,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.026277646925222484,6.996823555145142e-05,0.0,2.0,0.1540151577995456,
2.0,0.06896551724137931,2.0,2.0,2.0,0.0,0.0007167540788854752,0.24369747899159663,8.666666666666668,0.00808702791461412,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.026285511859060022,6.054406866678437e-05,0.0,2.0,1.1258845951494705,


2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.333333333333333,0.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.2930988019711136,0.0,2.0,-1.0104296451695811,
2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.3333333333333335,0.2,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.04023453136221977,0.0,2.0,1.3850731300115837,
2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.3333333333333335,0.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.2930988019711135,0.0,2.0,1.0841806473915159,
2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.333333333333333,0.2,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.04023453136221978,0.0,2.0,-0.9192504680342986,
2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.333333333333333,0.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.2930988019711135,0.0,2.0,0.2816264369907335,
2.0,0.4,2.0,2.0,2.0,0.0,0.4082482904638631,0.5555555555555556,3.333333333333333,0.2,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.16666666666666666,0.040234531362219814,0.0,2.0,-1.3618329902241695,


